328109749264596992	positive	Pack den Koffer und komm ' %PosSmiley ( " Bottom Bay , Barbados	Pack die Koffer und kommen ' %PosSmiley ( " Bottom Bay , Barbados	NN ART NN KON VVIMP $( ITJ $( $( NE NE $, NN	0/-- 3/NK 1/OA 1/CD 4/CJ 4/-- 11/NK 7/-- 8/-- 11/PNC 4/CJ 11/-- 1/CJ	case=nom|gender=masc|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ pers=2|num=sg|mood=imp _ EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium _ EmoExpression::markable_100500139::EmoExpression=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=gen|*=True|num=sg
328181981542219779	positive	Heute noch RL - Treffen der FG Bauen und Verkehr . %PosSmiley lptby	heute noch RL - Treffen die FG Bauen und Verkehr . %PosSmiley lptby	ADV ADV NN $( NN ART NE NN KON NN $. ITJ NN	19/MO 19/MO 16/-- 19/-- 19/CJ 23/NK 21/AG 21/PD 24/CD 25/CJ 26/-- 13/NK 11/--	_ _ case=nom|gender=fem|num=sg _ case=nom|gender=neut|num=pl case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg case=nom|gender=neut|num=sg _ case=nom|gender=masc|num=sg _ EmoExpression::markable_37::EmoExpression=True|EmoExpression::markable_37::Uncertain=false|EmoExpression::markable_37::Intensity=medium|EmoExpression::markable_37::Sarcasm=false|EmoExpression::markable_37::SubjectiveFact=false|EmoExpression::markable_37::Polarity=positive _
323917843315978241	positive	Einen extrem Vermisstweet tweete %PosSmiley Extra für dich ...	Eine extrem Vermisstweet tweete %PosSmiley Extra für du ...	NN ADJD ADJA NN ITJ NN APPR PPER $.	13/-- 16/MO 17/NK 14/MNR 19/NK 17/MNR 19/MNR 20/NK 21/--	case=acc|gender=masc|num=sg pos=True case=nom|EmoExpression::markable_100500155::EmoExpression=True|gender=neut|EmoExpression::markable_100500155::Polarity=positive|EmoExpression::markable_100500155::Sarcasm=false|pos=True|num=pl|EmoExpression::markable_100500155::SubjectiveFact=false|EmoExpression::markable_100500155::Uncertain=false|EmoExpression::markable_100500155::Intensity=medium case=nom|gender=neut|num=pl EmoExpression::markable_38::Polarity=positive|EmoExpression::markable_38::Sarcasm=false|EmoExpression::markable_38::EmoExpression=True|EmoExpression::markable_38::SubjectiveFact=false|EmoExpression::markable_38::Uncertain=false|*=True|EmoExpression::markable_38::Intensity=medium *=True _ case=acc|*=True|num=sg|pers=2 _
323720160026456064	positive	Moin , hier sollen heute 21 °werden , man kommt kaum hinter her mit Frühjahrsputz , Sommerklam. raussuchen ... %PosSmiley	Moin , hier sollen heute 21 °werden , man kommen kaum hinter her mit Frühjahrsputz , Sommerklam. raussuchen ... %PosSmiley	NE $, ADV VMFIN ADV CARD NN $, PIS VVFIN ADV APPR ADV APPR NN $, NN VVINF $. ITJ	13/SB 10/-- 10/MNR 9/-- 15/MO 16/NK 13/SB 16/-- 19/SB 27/OC 19/MO 19/MO 21/NK 19/MO 23/NK 24/-- 24/CJ 13/OC 27/-- 19/NK	case=nom|*=True|num=sg _ _ pers=3|num=pl|tense=pres|mood=ind _ _ _ _ case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _ _ case=dat|gender=masc|num=sg _ case=dat|gender=masc|num=sg _ _ EmoExpression::markable_39::SubjectiveFact=false|EmoExpression::markable_39::EmoExpression=True|EmoExpression::markable_39::Polarity=positive|EmoExpression::markable_39::Sarcasm=false|EmoExpression::markable_39::Uncertain=false|EmoExpression::markable_39::Intensity=medium
328210223938539520	positive	... und uns Zeit und Geld geben . Jawohl ! %PosSmiley	... und wir Zeit und Geld geben . jawohl ! %PosSmiley	$. KON PRF NN KON NN VVINF $. ADV $. ITJ	20/-- 7/JU 7/DA 7/OA 4/CD 5/CJ 1/-- 7/-- 8/-- 9/-- 9/DM	_ _ case=dat|*=True|num=pl|pers=1 case=acc|gender=fem|num=sg _ case=acc|gender=neut|num=sg _ _ _ _ EmoExpression::markable_40::Sarcasm=false|EmoExpression::markable_40::EmoExpression=True|EmoExpression::markable_40::Uncertain=false|EmoExpression::markable_40::Intensity=medium|EmoExpression::markable_40::SubjectiveFact=false|EmoExpression::markable_40::Polarity=positive
323830684022099968	positive	okay %PosSmiley habe ich mir schon fast gedacht	Okay %PosSmiley haben ich ich schon fast denken|gedenken	NE ITJ VAFIN PPER PRF ADV ADV VVPP	14/SB 12/NK 11/-- 14/SB 19/DA 18/MO 19/MO 14/OC	_ EmoExpression::markable_41::EmoExpression=True|EmoExpression::markable_41::Uncertain=false|EmoExpression::markable_41::Intensity=medium|EmoExpression::markable_41::SubjectiveFact=false|EmoExpression::markable_41::Polarity=positive|EmoExpression::markable_41::Sarcasm=false pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 case=dat|pers=1|num=sg _ _ _
322261017587507200	negative	Habe vergessen mir was zu essen zu holen :( Jetzt muss ich verhungern	Habe vergessen ich was zu essen zu holen :( jetzt müssen ich verhungern	NN VVFIN PPER PIS PTKZU VVINF PTKZU VVINF VVFIN ADV VMFIN PPER VVFIN	14/OA 14/MO 10/DA 14/OA 14/PM 16/OC 16/PM 19/OC 19/OC 17/MO 8/-- 19/SB 19/OC	case=nom|Sentiment::markable_42::Sentiment=True|gender=fem|Sentiment::markable_42::Sarcasm=false|Sentiment::markable_42::Polarity=negative|num=sg|Sentiment::markable_42::Intensity=medium|Target::markable_43::Target=True|Target::markable_43::Preferred=true|Target::markable_43::Anaphref=empty Target::markable_43::Target=True|Sentiment::markable_42::Sentiment=True case=dat|pers=1|num=sg|Sentiment::markable_42::Sentiment=True|Target::markable_43::Target=True|*=True case=acc|gender=neut|num=sg|Target::markable_43::Target=True|Sentiment::markable_42::Sentiment=True Target::markable_43::Target=True|Sentiment::markable_42::Sentiment=True Target::markable_43::Target=True|Sentiment::markable_42::Sentiment=True Target::markable_43::Target=True|Sentiment::markable_42::Sentiment=True Target::markable_43::Target=True|Sentiment::markable_42::Sentiment=True EmoExpression::markable_100500156::Uncertain=false|Sentiment::markable_42::Sentiment=True|EmoExpression::markable_100500156::Intensity=medium|EmoExpression::markable_100500156::Sarcasm=false|EmoExpression::markable_100500156::SubjectiveFact=false|EmoExpression::markable_100500156::Polarity=negative|EmoExpression::markable_100500156::EmoExpression=True _ pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 EmoExpression::markable_100500157::Intensity=medium|EmoExpression::markable_100500157::SubjectiveFact=false|EmoExpression::markable_100500157::EmoExpression=True|EmoExpression::markable_100500157::Polarity=negative|EmoExpression::markable_100500157::Sarcasm=false|EmoExpression::markable_100500157::Uncertain=false
328139111623979009	positive	habe sogar irgendwo noch die Maxi - CD davon . Muss ich mal suchen %PosSmiley	haben sogar irgendwo noch die Maxi - CD davon . müssen ich mal suchen %PosSmiley	VAFIN ADV ADV ADV ART NE $( NN PTKVZ $. VMFIN PPER ADV VVINF ITJ	13/-- 14/MO 17/MO 14/MO 21/NK 21/NK 19/-- 14/OA 21/PG 22/-- 10/-- 11/SB 11/MO 11/OC 11/DM	pers=3|num=sg|tense=pres|mood=subj _ _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ _ pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ _ EmoExpression::markable_44::Uncertain=false|EmoExpression::markable_44::Intensity=medium|EmoExpression::markable_44::Sarcasm=false|EmoExpression::markable_44::SubjectiveFact=false|EmoExpression::markable_44::EmoExpression=True|EmoExpression::markable_44::Polarity=positive
323713533755940864	positive	die Frage war ja ob wir zusammen auswerten wollen wer gewonne hat %PosSmiley	die Frage sein ja ob wir zusammen auswerten wollen wer gewonne haben %PosSmiley	ART NN VAFIN ADV KOUS PPER ADV VVINF VMINF PWS VVPP VAFIN ITJ	17/NK 18/SB 15/-- 18/MO 24/CP 24/SB 23/MO 24/OC 18/SB 27/SB 27/OC 24/OC 24/NK	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=past|mood=ind _ _ case=nom|*=True|num=pl|pers=1 _ _ pers=1|num=pl|tense=pres|mood=ind case=nom|gender=masc|num=sg _ pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_45::SubjectiveFact=false|EmoExpression::markable_45::Intensity=medium|EmoExpression::markable_45::EmoExpression=True|EmoExpression::markable_45::Polarity=positive|EmoExpression::markable_45::Uncertain=false|EmoExpression::markable_45::Sarcasm=false
322375180330618880	positive	vandaag lieve nicht Djuultjekusx nog gezien %PosSmiley x	vandaag lieve nicht %User nog gezien %PosSmiley x	NN NE PTKNEG NE VVFIN ADJA ITJ XY	18/SB 17/PNC 17/NG 14/NK 13/-- 20/NK 18/DM 20/NK	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg pers=3|num=sg|tense=past|mood=ind case=acc|gender=masc|num=sg|pos=True case=acc|EmoExpression::markable_46::EmoExpression=True|EmoExpression::markable_46::Uncertain=false|gender=masc|EmoExpression::markable_46::SubjectiveFact=false|EmoExpression::markable_46::Polarity=positive|num=sg|EmoExpression::markable_46::Intensity=medium|EmoExpression::markable_46::Sarcasm=false _
323766464186306560	negative	boah , gibt ' s in Köln auch normale Menschen ?! Alle machen " was mit medien " %PosSmiley	boah , geben ' s in Köln auch normal Mensch ?! alle machen " was mit medien " %PosSmiley	NE $, VVFIN $( NN APPR NE ADV ADJA NN ADJD PIS VVINF $( PWS APPR ADJA $( ITJ	11/OA 9/-- 8/-- 11/-- 11/OA 13/MNR 14/NK 18/MO 18/NK 11/OA 11/MO 13/SB 11/-- 13/-- 19/NK 15/MNR 16/NK 17/-- 13/NK	EmoExpression::markable_100500161::Intensity=medium|Sentiment::markable_47::Polarity=negative|pos=True|Sentiment::markable_47::Sentiment=True|EmoExpression::markable_100500161::Sarcasm=false|Sentiment::markable_47::Sarcasm=false|EmoExpression::markable_100500161::EmoExpression=True|EmoExpression::markable_100500161::Polarity=negative|EmoExpression::markable_100500161::SubjectiveFact=false|Sentiment::markable_47::Intensity=medium|EmoExpression::markable_100500161::Uncertain=false Sentiment::markable_47::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_47::Sentiment=True Sentiment::markable_47::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_47::Sentiment=True|pers=3 Sentiment::markable_47::Sentiment=True case=dat|num=sg|Target::markable_100500162::Target=True|Target::markable_100500162::Preferred=true|gender=neut|Target::markable_100500162::Anaphref=empty|Sentiment::markable_47::Sentiment=True Sentiment::markable_47::Sentiment=True case=nom|EmoExpression::markable_49::Polarity=positive|EmoExpression::markable_49::Sarcasm=false|gender=masc|EmoExpression::markable_49::SubjectiveFact=false|pos=True|Sentiment::markable_47::Sentiment=True|num=pl|EmoExpression::markable_49::EmoExpression=True|EmoExpression::markable_49::Uncertain=false|EmoExpression::markable_49::Intensity=medium case=nom|gender=masc|num=pl|Sentiment::markable_47::Sentiment=True pos=True|Sentiment::markable_47::Sentiment=True case=nom|*=True|num=pl pers=3|num=pl|tense=pres|mood=ind _ case=nom|gender=neut|num=sg _ case=dat|gender=fem|num=pl|pos=True _ EmoExpression::markable_50::Intensity=medium|EmoExpression::markable_50::Polarity=positive|EmoExpression::markable_50::Sarcasm=false|EmoExpression::markable_50::SubjectiveFact=false|EmoExpression::markable_50::Uncertain=false|EmoExpression::markable_50::EmoExpression=True
322121148395556865	negative	Die können was . Nur nicht das in dem Video %PosSmiley	die können was . nur nicht die in die Video %PosSmiley	PDS VMFIN PIS $. ADV PTKNEG ART APPR ART NN ITJ	21/SB 19/-- 21/SB 22/-- 7/MO 7/NG 4/-- 7/MNR 10/NK 8/NK 10/NK	case=nom|Sentiment::markable_100500168::Polarity=negative|Sentiment::markable_100500168::Sarcasm=false|Sentiment::markable_100500168::Intensity=weak|Target::markable_100500169::Preferred=true|*=True|Target::markable_100500169::Anaphref=empty|num=pl|Target::markable_100500169::Target=True|Sentiment::markable_100500168::Sentiment=True EmoExpression::markable_100500170::SubjectiveFact=false|EmoExpression::markable_100500170::Polarity=positive|mood=ind|EmoExpression::markable_100500170::Sarcasm=false|Sentiment::markable_100500168::Sentiment=True|EmoExpression::markable_100500170::Uncertain=false|EmoExpression::markable_100500170::Intensity=medium|pers=3|EmoExpression::markable_100500170::EmoExpression=True|num=pl|tense=pres case=acc|gender=neut|num=sg|Sentiment::markable_100500168::Sentiment=True Sentiment::markable_100500168::Sentiment=True Sentiment::markable_100500168::Sentiment=True Negation::markable_100500171::EmoExpressionRef=empty|Sentiment::markable_100500168::Sentiment=True|Negation::markable_100500171::Negation=True case=nom|gender=neut|num=sg|Sentiment::markable_100500168::Sentiment=True Sentiment::markable_100500168::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_100500168::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_100500168::Sentiment=True _
323741163330871297	positive	lass mich erst sex mit christian sex haben , dann gibt es n dreier 8-) heisserkaffe	laß ich erst Sex mit christian Sex haben , dann geben es n dreier 8-) %User	ADJD PRF ADV NN APPR ADJA NN VAFIN $, ADV VVFIN PPER ADJD ADJA $( NE	19/MO 19/OA 19/MO 19/OA 15/MNR 18/NK 16/NK 21/RE 19/-- 22/MO 11/-- 22/EP 25/MO 27/NK 25/-- 22/OA	_ case=acc|*=True|num=sg|pers=1 _ _ _ _ _ pers=3|num=pl|tense=pres|mood=ind _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=nom|gender=masc|num=sg|pos=True case=nom|EmoExpression::markable_52::EmoExpression=True|EmoExpression::markable_52::Uncertain=false|EmoExpression::markable_52::Intensity=medium|gender=masc|EmoExpression::markable_52::Polarity=positive|EmoExpression::markable_52::Sarcasm=false|num=sg|EmoExpression::markable_52::SubjectiveFact=false _
327334700421091328	positive	Pressekonferenz Fraunhofer . Cyber - Sicherheit wird auch angesprochen .	Pressekonferenz Fraunhofer . Cyber - Sicherheit werden auch ansprechen .	NN NE $. ADJA $( NN VAFIN ADV VVPP $.	16/-- 17/NK 18/-- 6/NK 4/-- 7/SB 3/-- 9/MO 7/OC 9/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ _ _ case=nom|EmoExpression::markable_100500158::Polarity=positive|gender=fem|EmoExpression::markable_100500158::Uncertain=false|num=sg|EmoExpression::markable_100500158::Intensity=medium|EmoExpression::markable_100500158::SubjectiveFact=false|EmoExpression::markable_100500158::EmoExpression=True|EmoExpression::markable_100500158::Sarcasm=false pers=3|num=sg|tense=pres|mood=ind _ _ _
322379640738045952	neutral	Alter . Never heard . Nenn mir mal ein lied was ich von denen hören soll %Smiley	Alter . Never heard . nennen ich mal eine lied was ich von die hören sollen %Smiley	NN $. NE NE $. VVIMP PPER ADV ART ADJA PRELS PPER APPR PDS VVINF VMFIN ITJ	10/-- 11/-- 4/PNC 2/-- 4/-- 11/NK 6/OA 6/MO 10/NK 11/SB 15/OA 16/SB 15/MO 13/NK 16/OC 5/-- 16/DM	case=nom|gender=fem|num=sg _ case=nom|*=True|num=sg case=nom|*=True|num=sg _ _ case=dat|*=True|num=sg|pers=1 _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|*=True|num=sg|pers=1 _ case=dat|*=True|num=pl _ pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_100500160::EmoExpression=True
323827024730939392	positive	Girl in Blaselaune ! : Da hatte ich mächtig Hunger auf einen Schwanz und habe diesen dementsprechend geil mit me ...	Girl in Blaselaune ! : da haben ich mächtig Hunger auf eine Schwanz und haben diese dementsprechend geil mit me ...	NN APPR NN $. $. ADV VAFIN PPER ADJD NN APPR ART NN KON VAFIN PDS ADJD ADJD APPR ADJD $.	17/-- 18/MNR 19/NK 20/-- 7/-- 7/MO 4/-- 7/SB 7/MO 7/OA 10/MNR 13/NK 11/NK 7/CD 14/CJ 15/SB 18/MO 16/RC 18/MO 19/NK 20/--	case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg _ _ Sentiment::markable_53::Sentiment=True|Sentiment::markable_53::Sarcasm=false|Sentiment::markable_53::Intensity=strong|Sentiment::markable_53::Polarity=positive pers=1|Sentiment::markable_53::Sentiment=True|num=sg|tense=past|mood=ind case=nom|pers=1|num=sg|Sentiment::markable_53::Sentiment=True|*=True|Source::markable_57::Source=True|Source::markable_57::Anaphref=empty Intensifier::markable_56::Intensifier=True|Sentiment::markable_53::Sentiment=True|Intensifier::markable_56::Degree=strong|pos=True|Intensifier::markable_56::EmoExpressionRef=emo-expression:markable_55 case=acc|EmoExpression::markable_55::EmoExpression=True|Sentiment::markable_53::Sentiment=True|gender=masc|EmoExpression::markable_55::SubjectiveFact=false|EmoExpression::markable_55::Polarity=positive|num=pl|EmoExpression::markable_55::Intensity=medium|EmoExpression::markable_55::Uncertain=false|EmoExpression::markable_55::Sarcasm=false Sentiment::markable_53::Sentiment=True case=acc|Target::markable_100500159::Target=True|Target::markable_100500159::Preferred=true|num=sg|Target::markable_100500159::Anaphref=empty|gender=masc|Sentiment::markable_53::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_53::Sentiment=True|Target::markable_100500159::Target=True _ pers=3|num=sg|tense=pres|mood=subj case=acc|gender=masc|num=sg pos=True _ _ _ _
328258742976143360	neutral	Sich für immer von Geldsorgen befreien !	sich für immer von Geldsorge befreien !	PRF APPR ADV APPR NN VVINF $.	27/OA 27/MO 23/NK 27/OP 25/NK 21/-- 27/--	case=acc|pers=3|num=sg _ _ _ case=dat|EmoExpression::markable_100500163::SubjectiveFact=false|EmoExpression::markable_100500163::Polarity=negative|gender=fem|EmoExpression::markable_100500163::Uncertain=false|EmoExpression::markable_100500163::Intensity=weak|EmoExpression::markable_100500163::EmoExpression=True|num=pl|EmoExpression::markable_100500163::Sarcasm=false EmoExpression::markable_100500232::Sarcasm=false|EmoExpression::markable_100500232::Polarity=positive|EmoExpression::markable_100500232::EmoExpression=True|EmoExpression::markable_100500232::Uncertain=false|EmoExpression::markable_100500232::Intensity=medium|EmoExpression::markable_100500232::SubjectiveFact=false _
322212299467268098	negative	Manchmal möchte ich einfach alle Menschen töten . justsaying	manchmal mögen ich einfach alle Mensch töten . justsaying	ADV VMFIN PPER ADJD PIAT NN VVINF $. NE	9/MO 7/-- 9/SB 9/MO 13/NK 14/SB 9/OC 14/-- 14/OA	Sentiment::markable_100500164::Sarcasm=false|Sentiment::markable_100500164::Intensity=strong|Sentiment::markable_100500164::Sentiment=True|Sentiment::markable_100500164::Polarity=negative pers=1|num=sg|tense=pres|mood=ind|Sentiment::markable_100500164::Sentiment=True case=nom|pers=1|num=sg|Sentiment::markable_100500164::Sentiment=True|Source::markable_100500165::Source=True|*=True|Source::markable_100500165::Anaphref=empty pos=True|Sentiment::markable_100500164::Sentiment=True case=acc|Sentiment::markable_100500164::Sentiment=True|num=pl|Target::markable_100500166::Anaphref=empty|Target::markable_100500166::Target=True|*=True|Target::markable_100500166::Preferred=true case=nom|gender=masc|num=pl|Sentiment::markable_100500164::Sentiment=True|Target::markable_100500166::Target=True EmoExpression::markable_100500167::Polarity=negative|EmoExpression::markable_100500167::EmoExpression=True|Sentiment::markable_100500164::Sentiment=True|EmoExpression::markable_100500167::Uncertain=false|EmoExpression::markable_100500167::Intensity=strong|EmoExpression::markable_100500167::Sarcasm=false|EmoExpression::markable_100500167::SubjectiveFact=false Sentiment::markable_100500164::Sentiment=True _
327434831657058304	neutral	" Scrubs " - Star Zach Braff - Kampf gegen das Hollywood - System : Zach Braff hat genug von der Hollywood - Maschine ...	" Scrubs " - Star Zach Braff - Kampf gegen die Hollywood - System : Zach Braff haben genug von die Hollywood - Maschine ...	$( NN $( $( NN ADJA NN $( NN APPR ART NE $( NN $. ADJA NN VAFIN ADV APPR ART NE $( NN $.	11/-- 14/NK 11/-- 12/-- 27/CJ 16/NK 14/NK 16/-- 27/SB 18/MNR 26/NK 23/NK 21/-- 18/CJ 23/-- 26/NK 19/NK 9/-- 27/OA 27/MO 31/NK 29/NK 31/-- 27/OA 33/--	_ case=nom|gender=masc|num=pl _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind *=True _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=nom|gender=fem|num=sg _
323723858488201217	positive	Interessanter Forenbeitrag : Verkaufsberater ( m / w ) für den Telekommunikationsbereich ( in Festanstellung und / oder a ...	interessant Forenbeitrag : Verkaufsberater ( m / w ) für die Telekommunikationsbereich ( in Festanstellung und / oder a ...	ADJA NN $. NN $( NN $( VVFIN $( APPR ART NN $( APPR NN KON $( KON FM $.	27/NK 25/-- 27/-- 33/SB 29/-- 29/PAR 31/-- 27/MNR 33/-- 33/MO 37/NK 35/NK 37/-- 37/MNR 39/NK 33/CD 41/-- 41/CD 43/CJ 44/--	Sentiment::markable_100500172::Intensity=medium|Target::markable_100500173::Target=True|Sentiment::markable_100500172::Sarcasm=false|Target::markable_100500173::Anaphref=empty|EmoExpression::markable_100500174::Uncertain=false|EmoExpression::markable_100500174::Intensity=medium|pos=True|EmoExpression::markable_100500174::SubjectiveFact=false|num=sg|Sentiment::markable_100500172::Polarity=positive|case=nom|Target::markable_100500173::Preferred=true|gender=masc|EmoExpression::markable_100500174::Sarcasm=false|EmoExpression::markable_100500174::Polarity=positive|EmoExpression::markable_100500174::EmoExpression=True|Sentiment::markable_100500172::Sentiment=True case=nom|gender=masc|num=sg|Target::markable_100500173::Target=True|Sentiment::markable_100500172::Sentiment=True _ case=nom|gender=masc|num=sg _ case=nom|gender=neut|num=sg _ _ _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _ case=acc|gender=fem|num=sg _ _ _ _ _
323634136331976704	neutral	Photo : maxinata : na , wer macht die 20.000 voll ?	Photo : maxinata : na , wer machen die @card@ voll ?	NN $. NE $. ITJ $, PWS VVFIN ART CARD ADJD $.	28/SB 21/-- 21/SB 23/-- 28/DM 25/-- 28/SB 20/-- 30/MO 28/OA 28/MO 31/--	case=nom|gender=masc|num=sg _ case=nom|*=True|num=sg _ _ _ case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=pl _ pos=True _
328178566925783041	positive	In die richtige Spur kommen ! Radfahren , Schwimmen und Wandern . Aber nichts aufzwingen lassen .	in die richtig Spur kommen ! Radfahren , Schwimmen und Wandern . aber nichts aufzwingen lassen .	APPR ART ADJA NN VVINF $. NN $, NN KON NN $. ADV PIS VVINF VVINF $.	17/MO 16/NK 16/NK 13/NK 12/-- 17/-- 6/-- 7/-- 7/CJ 9/CD 10/CJ 11/-- 16/MO 15/OA 16/OC 12/-- 16/--	_ case=acc|Target::markable_100500176::Anaphref=empty|Target::markable_100500176::Preferred=true|gender=fem|Sentiment::markable_100500175::Intensity=medium|Sentiment::markable_100500175::Sentiment=True|num=sg|Target::markable_100500176::Target=True|Sentiment::markable_100500175::Sarcasm=false|Sentiment::markable_100500175::Polarity=positive case=acc|EmoExpression::markable_100500177::Polarity=positive|EmoExpression::markable_100500177::Uncertain=false|gender=fem|EmoExpression::markable_100500177::Intensity=medium|pos=True|EmoExpression::markable_100500177::SubjectiveFact=false|Sentiment::markable_100500175::Sentiment=True|num=sg|EmoExpression::markable_100500177::Sarcasm=false|Target::markable_100500176::Target=True|EmoExpression::markable_100500177::EmoExpression=True case=acc|gender=fem|num=sg|Target::markable_100500176::Target=True|Sentiment::markable_100500175::Sentiment=True _ _ case=nom|gender=neut|num=sg _ case=acc|gender=fem|num=pl _ case=dat|gender=neut|num=pl _ _ gender=neut|*=True EmoExpression::markable_100500233::SubjectiveFact=false|EmoExpression::markable_100500233::Polarity=negative|EmoExpression::markable_100500233::Sarcasm=false|EmoExpression::markable_100500233::Uncertain=false|EmoExpression::markable_100500233::EmoExpression=True|EmoExpression::markable_100500233::Intensity=medium _ _
323720374686724097	neutral	" Peer und die Frauen " - Der neuste Hit von den Machern von " Peer will mehr " und " Peers Suche nach dem goldenen Fettnapf " spd ohweh	" Peer und die Frau " - die neu Hit von die Macher von " Peer wollen mehr " und " Peer Suche nach die golden Fettnapf " spd ohweh	$( NE KON ART NN $( $( ART ADJA NN APPR ART NN APPR $( NE VMFIN ADV $( KON $( NE NN APPR ART ADJA NN $( ADJA NN	19/-- 17/-- 19/CD 22/NK 20/CJ 22/-- 8/-- 10/NK 10/NK 17/SB 10/MNR 13/NK 11/NK 13/PG 16/-- 14/NK 6/-- 17/MO 20/-- 10/CD 20/-- 23/AG 20/CJ 23/OP 27/NK 27/NK 24/NK 27/-- 30/NK 28/--	_ case=nom|gender=masc|num=sg _ case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl _ _ case=nom|gender=masc|num=sg case=acc|gender=fem|num=sg|sup=True case=acc|EmoExpression::markable_100500234::Intensity=medium|gender=fem|EmoExpression::markable_100500234::SubjectiveFact=true|EmoExpression::markable_100500234::EmoExpression=True|EmoExpression::markable_100500234::Uncertain=false|num=sg|EmoExpression::markable_100500234::Sarcasm=false|EmoExpression::markable_100500234::Polarity=positive _ case=dat|gender=masc|num=pl case=dat|gender=masc|num=pl _ _ case=dat|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _ _ case=gen|*=True|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg|pos=True case=dat|EmoExpression::markable_100500235::SubjectiveFact=false|EmoExpression::markable_100500235::Sarcasm=false|EmoExpression::markable_100500235::EmoExpression=True|gender=neut|EmoExpression::markable_100500235::Uncertain=false|EmoExpression::markable_100500235::Intensity=medium|EmoExpression::markable_100500235::Polarity=negative|num=sg _ _ EmoExpression::markable_100500178::Sarcasm=false|EmoExpression::markable_100500178::Uncertain=false|EmoExpression::markable_100500178::Intensity=medium|EmoExpression::markable_100500178::SubjectiveFact=false|EmoExpression::markable_100500178::Polarity=negative|EmoExpression::markable_100500178::EmoExpression=True
