311915164473647104	positive	Jetzt müsste Berlusconi auf dem Balkon erscheinen %PosSmiley papst	jetzt müssen Berlusconi auf die Balkon erscheinen %PosSmiley papst	ADV VMFIN NN APPR ART NN VVFIN ITJ ADJA	2/MO 0/-- 2/SB 7/MO 6/NK 4/NK 2/OC 9/NK 7/MO	_ case=acc|gender=fem|num=sg|sup=True case=acc|gender=fem|num=sg _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium _
312104970168193024	positive	HC und der argentinische Botschafter im ORF - Zentrum am Tag der Papst - Wahl %PosSmiley %Link	HC und die argentinisch Botschafter in ORF - Zentrum an Tag die Papst - Wahl %PosSmiley %Link	NE KON ART ADJA NN APPRART NE $( NN APPRART NN ART NN $( NN ITJ XY	19/NK 11/CD 15/NK 15/NK 12/CJ 15/MNR 16/NK 17/-- 10/-- 19/MNR 20/NK 23/NK 21/AG 23/-- 19/CJ 25/NK 25/NK	case=nom|*=True|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=nom|gender=neut|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ case=acc|gender=fem|num=sg case=acc|EmoExpression::markable_26::Sarcasm=false|EmoExpression::markable_26::EmoExpression=True|EmoExpression::markable_26::Uncertain=false|EmoExpression::markable_26::Intensity=medium|gender=fem|EmoExpression::markable_26::Polarity=positive|num=sg|EmoExpression::markable_26::SubjectiveFact=false _
311833547075895298	positive	Was es bei den Kardinälen zu essen gibt ? Na , seht selbst %PosSmiley konklave papst	was es bei die Kardinal zu essen geben ? na , sehen selbst %PosSmiley Konklave papst	PRELS PPER APPR ART NN PTKZU VVINF VVFIN $. ITJ $, VVFIN ADV ITJ NN ADJA	24/OA 25/EP 24/MO 22/NK 20/NK 24/PM 25/OC 17/-- 25/-- 12/DM 10/-- 9/-- 15/MO 15/NK 12/OA 12/OC	case=acc|gender=neut|num=sg case=nom|gender=neut|num=sg|pers=3 _ case=dat|gender=masc|num=pl case=dat|gender=masc|num=pl _ _ pers=3|num=sg|tense=pres|mood=ind _ _ _ pers=3|num=sg|tense=pres|mood=ind _ EmoExpression::markable_27::EmoExpression=True|EmoExpression::markable_27::Uncertain=false|EmoExpression::markable_27::Intensity=medium|EmoExpression::markable_27::SubjectiveFact=false|EmoExpression::markable_27::Polarity=positive|EmoExpression::markable_27::Sarcasm=false case=dat|gender=neut|num=pl|comp=True pers=2|num=sg|tense=pres|mood=ind
311919849586700289	positive	na , auch einen Spick zum Gaucho - Papst parat ? %PosSmiley	na , auch eine Spick zu Gaucho - Papst parat ? %PosSmiley	ITJ $, ADV ART NN APPRART NN $( NN ADJD $. ITJ	25/NK 17/-- 21/MO 21/NK 16/-- 21/MNR 22/NK 23/-- 16/-- 25/NK 26/-- 26/DM	_ _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=dat|gender=masc|num=sg _ EmoExpression::markable_28::Intensity=medium|EmoExpression::markable_28::Sarcasm=false|EmoExpression::markable_28::SubjectiveFact=false|EmoExpression::markable_28::Polarity=positive|EmoExpression::markable_28::EmoExpression=True|EmoExpression::markable_28::Uncertain=false
311957227290382336	positive	Heute sind mir die Leute auf Fb sympatisch . Kein Papst , nur Fussball %PosSmiley	heute sein ich die Leute auf Fb sympatisch . keine Papst , nur Fußball %PosSmiley	ADV VAFIN PPER ART NN APPR NN ADJD $. PIAT NN $, ADV NN ITJ	14/MO 12/-- 20/DA 17/NK 14/SB 17/MNR 18/NK 14/PD 20/-- 11/NK 9/-- 11/-- 14/MO 11/CJ 14/NK	Sentiment::markable_29::Polarity=positive|Sentiment::markable_29::Sarcasm=false|Sentiment::markable_29::Intensity=medium|Sentiment::markable_29::Sentiment=True pers=3|num=pl|tense=pres|mood=ind|Sentiment::markable_29::Sentiment=True case=dat|pers=1|num=sg|Sentiment::markable_29::Sentiment=True|Source::markable_32::Source=True|*=True|Source::markable_32::Anaphref=empty case=nom|num=pl|Target::markable_31::Preferred=true|Sentiment::markable_29::Sentiment=True|Target::markable_31::Target=True|*=True|Target::markable_31::Anaphref=empty case=nom|*=True|Target::markable_31::Target=True|num=pl|Sentiment::markable_29::Sentiment=True Target::markable_31::Target=True|Sentiment::markable_29::Sentiment=True case=acc|gender=masc|Target::markable_31::Target=True|num=sg|Sentiment::markable_29::Sentiment=True Sentiment::markable_29::Sentiment=True|pos=True|EmoExpression::markable_30::EmoExpression=True|EmoExpression::markable_30::Uncertain=false|EmoExpression::markable_30::Intensity=medium|EmoExpression::markable_30::SubjectiveFact=false|EmoExpression::markable_30::Polarity=positive|EmoExpression::markable_30::Sarcasm=false _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ case=nom|gender=masc|num=sg case=nom|EmoExpression::markable_33::Sarcasm=false|gender=masc|EmoExpression::markable_33::Intensity=medium|num=sg|EmoExpression::markable_33::Uncertain=false|EmoExpression::markable_33::Polarity=positive|EmoExpression::markable_33::EmoExpression=True|EmoExpression::markable_33::SubjectiveFact=false
311911873547214848	negative	Ich will endlich Papst Hans Sarpaul II. sehen ! %PosSmiley | HansSarpei conclave	ich wollen endlich Papst Hans Sarpaul II. sehen ! %PosSmiley | %User conclave	PPER VMFIN ADV NN NE NE NE VVFIN $. ITJ XY NE ADJA	17/SB 15/-- 17/MO 23/SB 22/PNC 22/PNC 19/NK 17/OC 23/-- 17/DM 10/-- 13/OA 10/--	case=nom|Sentiment::markable_100500136::Sentiment=True|Sentiment::markable_100500136::Polarity=negative|Sentiment::markable_100500136::Sarcasm=true|*=True|pers=1|Source::markable_100500137::Anaphref=empty|num=sg|Sentiment::markable_100500136::Intensity=medium|Source::markable_100500137::Source=True Sentiment::markable_100500136::Sentiment=True|EmoExpression::markable_100500138::Polarity=positive|mood=ind|EmoExpression::markable_100500138::EmoExpression=True|pers=1|num=sg|tense=pres|EmoExpression::markable_100500138::Uncertain=false|EmoExpression::markable_100500138::Intensity=medium|EmoExpression::markable_100500138::Sarcasm=false|EmoExpression::markable_100500138::SubjectiveFact=false Sentiment::markable_100500136::Sentiment=True|EmoExpression::markable_100500139::Polarity=positive|EmoExpression::markable_100500139::Sarcasm=false|EmoExpression::markable_100500139::Uncertain=false|EmoExpression::markable_100500139::Intensity=medium|EmoExpression::markable_100500139::SubjectiveFact=false|EmoExpression::markable_100500139::EmoExpression=True case=nom|Sentiment::markable_100500136::Sentiment=True|num=sg|Target::markable_100500140::Preferred=true|gender=masc|Target::markable_100500140::Target=True|Target::markable_100500140::Anaphref=empty case=nom|gender=masc|num=sg|Sentiment::markable_100500136::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_100500136::Sentiment=True Sentiment::markable_100500136::Sentiment=True Sentiment::markable_100500136::Sentiment=True Sentiment::markable_100500136::Sentiment=True Sentiment::markable_100500136::Sentiment=True|EmoExpression::markable_34::SubjectiveFact=false|EmoExpression::markable_34::EmoExpression=True|EmoExpression::markable_34::Polarity=positive|EmoExpression::markable_34::Intensity=medium|EmoExpression::markable_34::Uncertain=false|EmoExpression::markable_34::Sarcasm=false case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True
311799949618712576	positive	Länger , 1005  Tage . Und wenn bis Freitag kein Papst gewählt wird , ist Samstag Pause zum Bundesliga gucken ! %PosSmiley Konklave	Länger , @card@ Tag . und wenn bis Freitag keine Papst wählen werden , sein Samstag Pause zu Bundesliga gucken ! %PosSmiley Konklave	NN $, CARD NN $. KON KOUS APPR NN PIAT NN VVPP VAFIN $, VAFIN NN NN APPRART NN VVINF $. ITJ NN	13/-- 14/-- 17/NK 14/CJ 17/-- 15/JU 13/CP 12/MO 8/NK 11/NK 13/SB 13/OC 20/MO 13/-- 5/-- 15/SB 16/NK 20/MO 18/NK 15/OC 20/-- 20/NK 22/--	case=nom|gender=masc|num=pl _ _ case=acc|gender=masc|num=pl _ _ _ _ case=acc|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ pers=3|num=sg|tense=pres|mood=ind _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ _ EmoExpression::markable_35::Uncertain=false|EmoExpression::markable_35::Intensity=medium|EmoExpression::markable_35::Sarcasm=false|EmoExpression::markable_35::SubjectiveFact=false|EmoExpression::markable_35::EmoExpression=True|EmoExpression::markable_35::Polarity=positive case=nom|gender=neut|num=pl
311904670174031872	positive	der papst ist gewählt , weist er rauch %PosSmiley bin gespannt	die Papst sein wählen , weisen er rauchen %PosSmiley sein gespannt	ART NN VAFIN VVPP $, VVFIN PPER VVIMP ITJ VAFIN ADJD	25/NK 26/SB 29/OC 26/PD 27/-- 23/-- 29/SB 29/OC 31/NK 29/OC 33/PD	case=nom|Target::markable_38::Anaphref=empty|Target::markable_38::Preferred=true|gender=masc|num=sg|Sentiment::markable_37::Sentiment=True|Sentiment::markable_37::Sarcasm=false|Sentiment::markable_37::Polarity=positive|Sentiment::markable_37::Intensity=medium|Target::markable_38::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_37::Sentiment=True|Target::markable_38::Target=True pers=3|num=sg|tense=pres|mood=ind|Target::markable_38::Target=True|Sentiment::markable_37::Sentiment=True Sentiment::markable_37::Sentiment=True|Target::markable_38::Target=True Sentiment::markable_37::Sentiment=True|Target::markable_38::Target=True pers=3|num=sg|tense=pres|mood=ind case=nom|EmoExpression::markable_104010500::SubjectiveFact=true|gender=masc|EmoExpression::markable_104010500::Intensity=medium|pers=3|num=sg|Sentiment::markable_37::Sentiment=True|EmoExpression::markable_104010500::EmoExpression=True|EmoExpression::markable_104010500::Uncertain=false|EmoExpression::markable_104010500::Polarity=positive|EmoExpression::markable_104010500::Sarcasm=false|Target::markable_38::Target=True case=acc|num=sg|Sentiment::markable_37::Sentiment=True|EmoExpression::markable_104010500::EmoExpression=True|gender=masc|Target::markable_38::Target=True case=acc|EmoExpression::markable_36::EmoExpression=True|gender=masc|EmoExpression::markable_36::Intensity=medium|num=sg|Sentiment::markable_37::Sentiment=True|EmoExpression::markable_36::SubjectiveFact=false|EmoExpression::markable_36::Uncertain=false|EmoExpression::markable_36::Polarity=positive|EmoExpression::markable_36::Sarcasm=false pers=1|num=sg|tense=pres|mood=ind _
311928635898593282	positive	Diesen Papst wollen Schwesterherz dobsauce und ich mal live erleben %PosSmiley Ich bin gespannt , wo uns diese Reise hinführen wird !	dies Papst wollen Schwesterherz %User und ich mal live erleben %PosSmiley ich sein spannen , wo wir dies Reise hinführen werden !	PDAT NN VMFIN NN NE KON PPER ADV ADJD VVINF ITJ PPER VAFIN VVPP $, PWAV PPER PDAT NN VVINF VAFIN $.	13/NK 21/OA 11/-- 14/SB 15/NK 15/CD 17/CJ 14/MO 21/MO 14/OC 23/NK 24/SB 14/CJ 24/PD 25/-- 31/MO 31/DA 30/NK 32/SB 32/OC 25/OC 32/--	case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg pers=3|num=pl|tense=pres|mood=ind case=acc|gender=masc|num=sg case=nom|*=True|num=sg _ case=nom|*=True|num=sg|pers=1 _ pos=True _ EmoExpression::markable_39::SubjectiveFact=false|EmoExpression::markable_39::EmoExpression=True|EmoExpression::markable_39::Polarity=positive|EmoExpression::markable_39::Sarcasm=false|EmoExpression::markable_39::Uncertain=false|EmoExpression::markable_39::Intensity=medium case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ _ _ case=dat|*=True|num=pl|pers=1 case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ pers=3|num=sg|tense=pres|mood=ind _
311909820515090432	positive	Hoffentlich ist es nicht Silvio Berlusconi %PosSmiley Papst und so	hoffentlich sein es nicht Silvio Berlusconi %PosSmiley Papst und so	ADV VAFIN PPER PTKNEG NE NN ITJ NN KON ADV	24/MO 22/-- 24/SB 24/NG 28/PNC 24/PD 30/NK 28/APP 30/CD 31/CJ	EmoExpression::markable_100500145::SubjectiveFact=false|EmoExpression::markable_100500145::Polarity=positive|Sentiment::markable_100500142::Sentiment=True|EmoExpression::markable_100500145::Sarcasm=false|EmoExpression::markable_100500145::Uncertain=false|EmoExpression::markable_100500145::EmoExpression=True|EmoExpression::markable_100500145::Intensity=medium pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500142::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_100500142::Sentiment=True|pers=3 Negation::markable_100500146::EmoExpressionRef=empty|Negation::markable_100500146::Negation=True|Sentiment::markable_100500142::Sentiment=True case=nom|Target::markable_100500144::Preferred=true|num=sg|Sentiment::markable_100500142::Sentiment=True|gender=masc|Target::markable_100500144::Anaphref=empty|Target::markable_100500144::Target=True case=nom|gender=masc|num=sg|Target::markable_100500144::Target=True|Sentiment::markable_100500142::Sentiment=True case=nom|EmoExpression::markable_40::EmoExpression=True|EmoExpression::markable_40::SubjectiveFact=false|gender=masc|EmoExpression::markable_40::Intensity=medium|pos=True|EmoExpression::markable_40::Sarcasm=false|num=sg|EmoExpression::markable_40::Uncertain=false|Sentiment::markable_100500142::Sentiment=True|EmoExpression::markable_40::Polarity=positive case=nom|gender=masc|num=sg|Sentiment::markable_100500142::Sentiment=True Sentiment::markable_100500142::Sentiment=True Sentiment::markable_100500142::Sentiment=True
311920144542748672	positive	%PosSmiley %PosSmiley lass ihn doch er ist papst franciscus der 1 %PosSmiley	%PosSmiley %PosSmiley laß er doch er sein Papst Franciscus die 1 %PosSmiley	ITJ ITJ ADJD PPER KON PPER VAFIN NN NE ART CARD ITJ	13/DM 13/DM 17/PD 13/CC 14/CD 17/SB 10/-- 17/PD 18/NK 18/SB 18/NK 18/NK	EmoExpression::markable_100500141::Polarity=positive|EmoExpression::markable_100500141::EmoExpression=True|EmoExpression::markable_100500141::Uncertain=false|EmoExpression::markable_100500141::Intensity=medium|EmoExpression::markable_100500141::Sarcasm=false|EmoExpression::markable_100500141::SubjectiveFact=false EmoExpression::markable_41::EmoExpression=True|EmoExpression::markable_41::Uncertain=false|EmoExpression::markable_41::Intensity=strong|EmoExpression::markable_41::SubjectiveFact=false|EmoExpression::markable_41::Polarity=positive|EmoExpression::markable_41::Sarcasm=false _ case=acc|gender=masc|num=sg|pers=3 _ case=nom|gender=masc|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ EmoExpression::markable_42::Sarcasm=false|EmoExpression::markable_42::Uncertain=false|EmoExpression::markable_42::Polarity=positive|EmoExpression::markable_42::Intensity=medium|EmoExpression::markable_42::EmoExpression=True|EmoExpression::markable_42::SubjectiveFact=false
311922295562178560	negative	ich habe ja schon irgendwie gedacht , dass wir jetzt Papst Severus Snape II. bekommen . &gt; %NegSmiley	ich haben ja schon irgendwie denken|gedenken , dass wir jetzt Papst Severus Snape II. bekommen . &gt; %NegSmiley	PPER VAFIN ADV ADV ADV VVPP $, KOUS PPER ADV NN NE NE NE VVPP $. $( ITJ	14/SB 12/-- 18/MO 17/MO 18/MO 14/OC 18/-- 27/CP 27/SB 27/MO 27/OA 26/PNC 26/PNC 23/NK 18/MO 27/-- 18/-- 16/NK	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ _ _ _ _ _ case=nom|*=True|num=pl|pers=1 _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg *=True _ _ _ EmoExpression::markable_43::Intensity=medium|EmoExpression::markable_43::Polarity=negative|EmoExpression::markable_43::Sarcasm=false|EmoExpression::markable_43::SubjectiveFact=false|EmoExpression::markable_43::Uncertain=false|EmoExpression::markable_43::EmoExpression=True
311921069307084800	negative	Schlimm sieht der neue Papst mit der Brille aus %PosSmileyachte erst Herbert Knebel ist Papst geworden . %PosSmiley	schlimm sehen die neu Papst mit die Brille aus %PosSmileyachte erst Herbert Knebel sein Papst werden . %PosSmiley	ADJD VVFIN ART ADJA NN APPR ART NN APPR NN ADV NE NN VAFIN NN VAPP $. ITJ	20/MO 18/-- 23/NK 23/NK 20/SB 20/MO 26/NK 24/NK 26/MNR 27/NK 31/MO 31/PNC 32/SB 20/CJ 34/PD 32/OC 34/-- 17/NK	EmoExpression::markable_46::EmoExpression=True|Sentiment::markable_44::Polarity=negative|Sentiment::markable_44::Sarcasm=false|EmoExpression::markable_46::Intensity=medium|EmoExpression::markable_46::SubjectiveFact=false|pos=True|EmoExpression::markable_46::Polarity=negative|EmoExpression::markable_46::Uncertain=false|Sentiment::markable_44::Intensity=medium|EmoExpression::markable_46::Sarcasm=false|Sentiment::markable_44::Sentiment=True mood=ind|Target::markable_45::Preferred=true|Target::markable_45::Anaphref=empty|pers=3|num=sg|tense=pres|Target::markable_45::Target=True|Sentiment::markable_44::Sentiment=True case=nom|gender=masc|Target::markable_45::Target=True|num=sg|Sentiment::markable_44::Sentiment=True case=nom|num=sg|gender=masc|Target::markable_45::Target=True|pos=True|Sentiment::markable_44::Sentiment=True case=nom|gender=masc|Target::markable_45::Target=True|num=sg|Sentiment::markable_44::Sentiment=True Target::markable_45::Target=True|Sentiment::markable_44::Sentiment=True case=dat|gender=fem|Target::markable_45::Target=True|num=sg|Sentiment::markable_44::Sentiment=True case=dat|gender=fem|Target::markable_45::Target=True|num=sg|Sentiment::markable_44::Sentiment=True Target::markable_45::Target=True|Sentiment::markable_44::Sentiment=True case=dat|gender=fem|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg _ _ EmoExpression::markable_47::EmoExpression=True|EmoExpression::markable_47::SubjectiveFact=false|EmoExpression::markable_47::Uncertain=false|EmoExpression::markable_47::Polarity=positive|EmoExpression::markable_47::Sarcasm=false|EmoExpression::markable_47::Intensity=medium
311919176006635522	neutral	Der neue Papst : Es ist ein Argentinier ...	die neu Papst : es sein eine Argentinier ...	ART ADJA NN $. PPER VAFIN ART NN $.	21/NK 21/NK 24/PD 21/-- 24/SB 18/-- 26/NK 24/PD 26/--	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg _ case=nom|gender=neut|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _
311924241794740224	neutral	Also ich kenne diesen Menschen nicht , der ab heute nun der neue Papst ist . Mich hat er jedoch erreicht und bisher ist er ...	also ich kennen dies Mensch nicht , die ab heute nun die neu Papst sein . ich haben er jedoch erreichen und bisher sein er ...	ADV PPER VVFIN PDAT NN PTKNEG $, PRELS ADV ADV ADV ART ADJA NN VAFIN $. PPER VAFIN PPER ADV VVPP KON ADV VAFIN PPER $.	12/MO 12/SB 9/-- 14/NK 12/OA 12/NG 15/-- 24/SB 24/MO 24/MO 24/MO 23/NK 23/NK 24/PD 14/RC 24/-- 18/SB 16/-- 18/SB 21/MO 18/OC 18/CD 24/MO 22/CJ 24/SB 25/--	_ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _ case=nom|gender=masc|num=sg _ _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=acc|*=True|num=sg|pers=1 pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg|pers=3 _ _ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg|pers=3 _
312190003461644288	negative	Nur so zur Erinnerung : " Ein Diktatoren - Freund als Konkurrent Ratzingers " %Link papst	nur so zu Erinnerung : " eine Diktator - Freund als Konkurrent Ratzingers " %Link papst	ADV ADV APPRART NN $. $( ART NN $( NN KOKOM NN NN $( XY ADJA	28/MO 29/MO 26/-- 29/NK 30/-- 31/-- 34/NK 31/NK 34/-- 34/NK 36/CD 37/NK 36/NK 39/-- 26/-- 15/--	_ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ case=acc|gender=neut|num=sg case=acc|EmoExpression::markable_100500148::SubjectiveFact=false|gender=neut|EmoExpression::markable_100500148::Uncertain=false|EmoExpression::markable_100500148::Intensity=medium|num=sg|EmoExpression::markable_100500148::EmoExpression=True|EmoExpression::markable_100500148::Polarity=negative|EmoExpression::markable_100500148::Sarcasm=false EmoExpression::markable_100500148::EmoExpression=True case=acc|gender=masc|num=sg|EmoExpression::markable_100500148::EmoExpression=True _ case=nom|gender=masc|EmoExpression::markable_104010501::Sarcasm=false|EmoExpression::markable_104010501::EmoExpression=True|EmoExpression::markable_104010501::Intensity=medium|EmoExpression::markable_104010501::Uncertain=false|num=sg|EmoExpression::markable_104010501::SubjectiveFact=true|EmoExpression::markable_104010501::Polarity=negative case=nom|gender=masc|num=sg _ _ _
311906299887640577	negative	Oh man . Der Papst hält mich vom Bloggen ab , habe meinen Faden verloren. der nervt mich ja jetz schon .	oh man . die Papst halten ich von Bloggen ab , haben mein Faden verloren. die nerven ich ja jetz schon .	ITJ PIS $. ART NN VVFIN PRF APPRART NN PTKVZ $, VAFIN PPOSAT NN NE ART VVFIN PRF ADV ADJD ADV $.	16/NK 17/NK 18/-- 5/NK 6/SB 3/-- 6/OA 6/MO 8/NK 6/SVP 10/-- 6/CJ 14/NK 17/SB 14/NK 14/APP 12/OC 17/OA 17/MO 17/MO 17/MO 21/--	_ case=nom|*=True|num=sg _ case=nom|Target::markable_52::Anaphref=empty|num=sg|Target::markable_52::Preferred=true|gender=masc|Target::markable_52::Target=True case=nom|gender=masc|num=sg|Target::markable_52::Target=True pers=3|num=sg|tense=pres|mood=ind case=acc|*=True|num=sg|pers=1 case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ _ pers=3|num=sg|tense=pres|mood=subj case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|Target::markable_49::Target=True|gender=masc|Target::markable_49::Anaphref=markable_52|Sentiment::markable_48::Intensity=medium|num=sg|Sentiment::markable_48::Sarcasm=false|Sentiment::markable_48::Polarity=negative|Target::markable_49::Preferred=true|Sentiment::markable_48::Sentiment=True EmoExpression::markable_50::Intensity=medium|mood=ind|EmoExpression::markable_50::SubjectiveFact=false|EmoExpression::markable_50::Uncertain=false|EmoExpression::markable_50::EmoExpression=True|pers=3|num=sg|tense=pres|EmoExpression::markable_50::Polarity=positive|EmoExpression::markable_50::Sarcasm=false|Sentiment::markable_48::Sentiment=True case=acc|pers=1|num=sg|Source::markable_51::Anaphref=empty|Source::markable_51::Source=True|*=True|Sentiment::markable_48::Sentiment=True Sentiment::markable_48::Sentiment=True Sentiment::markable_48::Sentiment=True|pos=True Sentiment::markable_48::Sentiment=True _
311804701974863874	negative	Heute wird es wohl keinen neuen Papst geben . Kein Wunder . Bei der Massenorgie will sicher jeder Kardinal seinen Senf dazu geben .	heute werden es wohl keine neu Papst geben . keine Wunder . bei die Massenorgie wollen sicher jede Kardinal sein Senf dazu geben .	ADV VAFIN PPER ADV PIAT ADJA NN VVINF $. PIAT NN $. APPR ART NN VMFIN ADJD PIAT NN PPOSAT NN PAV VVINF $.	30/MO 22/-- 24/EP 30/MO 29/NK 29/NK 30/OA 24/OC 30/-- 11/NK 9/-- 11/-- 23/MO 15/NK 13/NK 12/-- 18/MO 19/NK 16/SB 21/NK 23/OA 21/NK 16/OC 23/--	_ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg|pos=True case=acc|gender=masc|num=sg _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ case=dat|gender=fem|num=sg case=dat|EmoExpression::markable_100500149::SubjectiveFact=false|gender=fem|EmoExpression::markable_100500149::Uncertain=false|EmoExpression::markable_100500149::Intensity=medium|num=sg|EmoExpression::markable_100500149::Sarcasm=false|EmoExpression::markable_100500149::Polarity=negative|EmoExpression::markable_100500149::EmoExpression=True pers=3|num=sg|tense=pres|mood=ind pos=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _ _
312120272272629761	neutral	Überraschung ! Katholische Kirche wählt alten , konservativen weissen Mann zum Papst ... %Link franziskus	Überraschung ! katholisch Kirche wählen alt , konservativ weiß Mann zu Papst ... %Link franziskus	NN $. ADJA NN VVFIN ADJA $, ADJA ADJA NN APPRART NN $. XY ADJD	24/-- 25/-- 4/NK 5/SB 2/-- 10/NK 6/-- 6/CJ 10/NK 5/OA 10/MNR 11/NK 12/-- 2/-- 14/--	case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=sg|pos=True _ case=dat|gender=masc|num=pl|pos=True case=dat|gender=masc|num=pl|pos=True case=acc|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ _ _
